StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,Q89,D1 - gender,D2 - age,D3 - education,D4 - fluent?,D5 - ethnicity,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,Q63,Q64,A1_Attention_Check,Q65,Q1001_1,Q10002_1,Q1003_1,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q66,Q67,Q68,Q1005_1,Q1006_1,Q1007_1,A2_Attention_Check_1,A2_Attention_Check_2,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,Q69,Q70,Q71,Q125_1,Q126_1,Q127_1,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q72,Q73,Q74,Q129_1,Q130_1,Q131_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q99,Q100,B1_Attention_Check,Q101,Q133_1,Q134_1,Q135_1,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q102,Q103,Q104,Q137_1,Q138_1,Q139_1,B2_Attention_Check_1,B2_Attention_Check_2,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q105,Q106,Q107,Q141_1,Q142_1,Q143_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q108,Q109,Q110,Q145_1,Q146_1,Q147_1,Problems?,problems p2,Seen Before?,Study about?,Other Feedback?,Attention_groupA,Attention_groupB,FL_5_DO
17/02/2023 09:46,17/02/2023 10:02,IP Address,100,957,TRUE,17/02/2023 10:02,R_uvJuzT2Y1B2An29,,,,,54.0347,-1.2193,anonymous,EN,59c4f0a2916c4d000109428a,I agree to complete this survey,Male,40,Secondary school (GCSEs/O levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.661,63.471,122.516,5,A small town in Massachusetts,Texas,Alberta,Fast typing,8,9,7,158.914,158.914,179.282,1,California,Anthropology,Work culture and client types were different,8,8,7,Strongly Disagree,Strongly Agree,110.086,110.086,110.872,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,8,8,8,0,0,161.996,0,Wisconsin,Rice,ACLU,7,8,7,It went smoothly,"Two of the videos, had very quiet audio","No, this is my first time",How video interviews could be used,-99,,,FL_21
17/02/2023 09:48,17/02/2023 10:02,IP Address,100,838,TRUE,17/02/2023 10:02,R_1puRiEySNBhs0sM,,,,,51.5026,-0.066,anonymous,EN,60e7757520dc0764e2627016,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,Mixed / Multiple ethnic groups,0,0,121.277,0,A small town in Massachusetts,MIT,Alberta,Fast typing,8,7,7,0,0,175.79,0,California,Political Science and Communications,Work culture and client types were different,6,6,7,Strongly Disagree,Strongly Agree,0,0,110.608,0,Outdoor activities,Social and Political Studies,Photographic memory,8,8,7,0,0,160.75,0,Wisconsin,Stanford,ACLU,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,I struggled to hear a little bit despite my volume being on full and being in a silent space,"No, this is my first time",Perhaps people's projected personalities and the effect that they have on hireability?,-99,,,FL_20
17/02/2023 09:47,17/02/2023 10:02,IP Address,100,877,TRUE,17/02/2023 10:02,R_z1NOxG4Pv08Mecx,,,,,52.2242,0.1315,anonymous,EN,5cddd90cab57db0001af8fec,I agree to complete this survey,Female,28,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.702,44.702,125.035,1,A small town in Massachusetts,Texas,Alberta,Fast typing,8,8,8,0,0,179.499,0,California,Political Science and Communications,Work culture and client types were different,10,10,10,Strongly Disagree,Strongly Agree,0,0,110.969,0,Outdoor activities,Social and Political Studies,Ambidexterity,3,3,3,0,0,162.043,0,Wisconsin,Rice,NAACP,2,2,2,There were minor problems,Quiet audio on the second and last videos,"No, this is my first time",Judging peoples characters and employ-ability ,-99,,,FL_21
17/02/2023 09:40,17/02/2023 10:03,IP Address,100,1330,TRUE,17/02/2023 10:03,R_2QKBlUCVYUvF6Q0,,,,,51.5095,-0.0955,anonymous,EN,63ea4151313771a945ff83b7,I agree to complete this survey,Male,31,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,131.203,0,A small town in Massachusetts,Duke,Alberta,Fast typing,8,8,5,0,0,182.901,0,California,Political Science and Communications,Work culture and client types were different,7,4,9,Strongly Agree,Strongly Agree,0,0,116.229,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,3,3,10,0,0,282.858,0,Wisconsin,Princeton,ACLU,7,5,7,It went smoothly,-99,"No, this is my first time",Unconscious bias,Sound quality not great for vids,,,FL_21
17/02/2023 09:48,17/02/2023 10:03,IP Address,100,879,TRUE,17/02/2023 10:03,R_2y7p46gaxiYNUhu,,,,,51.6013,-0.2636,anonymous,EN,61101b6a8d16f8dd7d76a12c,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.109,0,A small town in Texas,Texas,Alberta,Fast typing,8,8,9,178.913,178.913,179.442,1,California,Political Science and Communications,Work culture and client types were different,10,7,6,Strongly Disagree,Strongly Agree,0,0,111.93,0,Outdoor activities,Social and Political Studies,Photographic memory,3,4,8,0,0,161.93,0,South Carolina,Princeton,ACLU,7,6,3,There were minor problems,the last one was quiet and i couldnt hear him at the start ,"No, this is my first time",the corrilation between liking someone and giving them a job,no,,,FL_21
17/02/2023 09:44,17/02/2023 10:03,IP Address,100,1148,TRUE,17/02/2023 10:03,R_3e2exFYK98zm7qb,,,,,52.5189,-1.9189,anonymous,EN,63ea42504d477a5fc21236d4,I agree to complete this survey,Male,29,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,Asian / Asian British,15.421,16.101,121.221,3,A small town in Massachusetts,Duke,Alberta,Fast typing,9,8,7,0,0,182.973,0,California,Political Science and Communications,There were too many downsides,4,3,4,Strongly Disagree,Strongly Agree,0,0,119.622,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,7,5,0,0,167.504,0,Wisconsin,Princeton,ACLU,6,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",job interview skills,-99,,,FL_20
17/02/2023 09:43,17/02/2023 10:03,IP Address,100,1171,TRUE,17/02/2023 10:03,R_3phHHINeA0lDOVP,,,,,52.085,-0.2683,anonymous,EN,5f32c9098a709304fd5b3a3f,I agree to complete this survey,Female,22,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.896,0,A small town in Massachusetts,Duke,Alberta,Fast typing,7,5,8,0,0,180.102,0,California,Political Science and Communications,Work culture and client types were different,5,5,3,Strongly Disagree,Agree,0,0,111.428,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,2,1,10,0,0,163.394,0,Illinois,Princeton,ACLU,6,5,4,It went smoothly,-99,"No, this is my first time",Bias in hiring (i.e. discrimination against neurodivergent individuals),-99,,,FL_21
17/02/2023 09:48,17/02/2023 10:04,IP Address,100,936,TRUE,17/02/2023 10:04,R_12rK4R4uvPhnCM9,,,,,51.2767,0.184,anonymous,EN,63d1558211f477f17db0c9c5,I agree to complete this survey,Male,18,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,124.569,0,A small town in Massachusetts,Cornell,Alberta,Fast typing,7,7,7,68.836,68.836,178.921,1,California,Political Science and Communications,Work culture and client types were different,8,6,8,Strongly Disagree,Strongly Agree,0,0,117.4,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,5,8,0,0,162.965,0,Wisconsin,Princeton,ACLU,7,6,5,It went smoothly,-99,"No, this is my first time",Could be a lot of things to do with testing different factors that might influence how likely you are to hire a person. Could have been testing race and gender as there was a mix of both,no,,,FL_21
17/02/2023 09:39,17/02/2023 10:05,IP Address,100,1550,TRUE,17/02/2023 10:05,R_4Tp5sbmGmaBOYeJ,,,,,52.6267,1.2176,anonymous,EN,594a481105e73f0001450009,I agree to complete this survey,Male,44,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.337,0,A small town in Massachusetts,Texas,Alberta,Microsoft familiarity,5,4,6,0,0,179.126,0,California,Political Science and Communications,There was a lack of mutual benefits,7,8,8,Strongly Disagree,Strongly Agree,0,0,114.208,0,Outdoor activities,"Science, Technology, and Society",Ambidexterity,9,9,9,0,0,162.301,0,Wisconsin,Stanford,American Liberties Union,4,4,8,It went smoothly,-99,"No, this is my first time",Learning about first impressions ,-99,,,FL_21
17/02/2023 09:49,17/02/2023 10:05,IP Address,100,939,TRUE,17/02/2023 10:05,R_vpDKYXx88NXl9XH,,,,,51.5128,-0.0638,anonymous,EN,63d863101258740ed88ba835,I agree to complete this survey,Male,21,Undergraduate degree (BSc/BA or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.612,0,A small town in Massachusetts,Duke,Alberta,Fast typing,6,8,3,0,0,179.184,0,Iowa,Political Science and Communications,Work culture and client types were different,6,8,4,Strongly Disagree,Strongly Agree,0,0,111.819,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,7,7,4,0,0,162.096,0,Illinois,Princeton,ACLU,6,6,4,There were minor problems,"Some of the audio quality of the interviews was very poor, and the video kept stuttering.","No, this is my first time",If internet connection affects impression made on interviewers.,N/A,,,FL_21
17/02/2023 09:49,17/02/2023 10:06,IP Address,100,1019,TRUE,17/02/2023 10:06,R_Ao0FKTnCjTZdnIR,,,,,52.8843,-1.3647,anonymous,EN,63209a04baec91b216327951,I agree to complete this survey,Male,26,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,122.094,0,A small town in Massachusetts,Duke,Alberta,Fast typing,8,9,8,0,0,176.386,0,West Virginia,Political Science and Communications,Work culture and client types were different,4,5,7,Strongly Disagree,Strongly Agree,0,0,111.176,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,2,7,9,0,0,160.934,0,Tennessee,Rice,ACLU,1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",bias towards more likable candidates over better qualified,I thought some of the answers in the video were different to the options presented,,,FL_20
17/02/2023 09:50,17/02/2023 10:06,IP Address,100,967,TRUE,17/02/2023 10:06,R_1eJXUN3bFTgO9Ye,,,,,53.6515,-1.8196,anonymous,EN,63e5381b8e4e1712d010be98,I agree to complete this survey,Female,43,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.318,0,A small town in Massachusetts,Texas,Alberta,Fast typing,3,4,7,125.449,125.449,179.028,1,California,Political Science and Communications,There was a lack of mutual benefits,9,9,9,Strongly Disagree,Strongly Agree,0,0,111.417,0,Outdoor activities,Social and Political Studies,Photographic memory,2,4,6,110.865,110.865,162.289,1,Tennessee,Stanford,ACLU,8,8,8,There were minor problems,"too much information, much related to US locations and universities so I  could not remember all of them","No, this is my first time",memory? or easy and quick judgments ?,no,,,FL_21
17/02/2023 09:51,17/02/2023 10:07,IP Address,100,950,TRUE,17/02/2023 10:07,R_1g1JTr7849nyi91,,,,,52.5927,-1.8084,anonymous,EN,616ea5b8fa61fc2fdf178960,I agree to complete this survey,Female,27,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.051,23.051,127.408,1,A small town in Massachusetts,Texas,Alberta,Fast typing,6,8,6,0,0,179.362,0,California,Political Science and Communications,Work culture and client types were different,10,10,10,Strongly Disagree,Strongly Agree,0,0,112.795,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,8,10,6,162.666,162.666,163.233,1,Wisconsin,Princeton,American Liberties Union,4,7,10,It went smoothly,-99,"No, this is my first time",I think this study was about how people should present themselves at interview and how that affect the out come. ,-99,,,FL_21
17/02/2023 09:52,17/02/2023 10:07,IP Address,100,897,TRUE,17/02/2023 10:07,R_2YQC5tVSVTjTWFP,,,,,52.2777,-0.8284,anonymous,EN,5cedaba627d8ce00018469bb,I agree to complete this survey,Female,40,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,0,0,123.302,0,A small town in Massachusetts,Texas,Alberta,Fast typing,6,5,4,0,0,179.041,0,Philadelphia,Business and Management,Work culture and client types were different,6,7,4,Strongly Disagree,Strongly Agree,40.042,40.042,112.104,1,Outdoor activities,"Science, Technology, and Society",Computer literacy,6,7,4,39.806,146.644,164.75,2,Wisconsin,Stanford,ACLU,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",bias,-99,,,FL_20
17/02/2023 09:48,17/02/2023 10:07,IP Address,100,1112,TRUE,17/02/2023 10:07,R_1GChS7fD57hRuKC,,,,,55.867,-4.2621,anonymous,EN,614dbfd84002a61c075c791c,I agree to complete this survey,Female,23,Sixth form (A levels or equivalent),Yes,White,0,0,133.701,0,A small town in Massachusetts,Duke,Alberta,Fast typing,8,8,7,0,0,178.321,0,California,Political Science and Communications,Work culture and client types were different,7,8,5,Strongly Disagree,Strongly Agree,0,0,117.798,0,Outdoor activities,Social and Political Studies,Photographic memory,5,4,6,0,0,342.536,0,Wisconsin,Stanford,ACLU,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",Perhaps how race might influence hiring decisions,-99,,,FL_20
17/02/2023 09:52,17/02/2023 10:07,IP Address,100,929,TRUE,17/02/2023 10:07,R_2rHH5CfMqUptP3i,,,,,54.9742,-1.615,anonymous,EN,6024e278e7026521ceeb2101,I agree to complete this survey,Male,21,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.576,94.576,122.197,1,A small town in Massachusetts,MIT,Alberta,Fast typing,8,9,7,0,0,179.001,0,California,Political Science and Communications,Work culture and client types were different,5,4,6,Strongly Disagree,Strongly Agree,20.959,20.959,110.551,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,10,9,0,0,162.118,0,Tennessee,Princeton,NAACP,3,4,8,There were minor problems,the audio on the last clip and first clip were not too clear and difficult to hear what the candidate was saying.,"No, this is my first time",Looking at different approaches to the same interview,-99,,,FL_21
17/02/2023 09:52,17/02/2023 10:08,IP Address,100,927,TRUE,17/02/2023 10:08,R_cPiDBjDVvd2VTzP,,,,,53.7606,-0.3734,anonymous,EN,63e5307057c6646cb5b9d334,I agree to complete this survey,Male,22,Sixth form (A levels or equivalent),Yes,White,0,0,125.388,0,A small town in Massachusetts,Texas,Alberta,Fast typing,7,7,6,0,0,177.883,0,California,Business and Management,Work culture and client types were different,4,4,5,Strongly Disagree,Strongly Agree,0,0,111.848,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,3,4,7,0,0,160.935,0,Wisconsin,Princeton,ACLU,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,the audio quality made it difficult to always understand what was being said especially for the middle two interviews where i had to double my volume,"No, this is my first time","attention, evaluation and potentially biases in evaluating ",-99,,,FL_20
17/02/2023 09:55,17/02/2023 10:10,IP Address,100,905,TRUE,17/02/2023 10:10,R_2ylL3aG8ROkVyaO,,,,,52.6254,1.0822,anonymous,EN,63d7faea5fc2f437216b9259,I agree to complete this survey,Male,29,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.003,44.003,154.615,1,A town in Nevada,Cornell,Alberta,Drafting,7,7,5,0,0,199.049,0,West Virginia,Political Science and Communications,There was a lack of mutual benefits,6,6,6,Strongly Disagree,Strongly Disagree,0,0,146.402,0,Outdoor activities,Social and Political Studies,Computer literacy,8,8,7,0,0,191.856,0,Wisconsin,Stanford,ACLU,7,7,6,It went smoothly,-99,"No, this is my first time",hiring people,-99,,,FL_21
17/02/2023 09:41,17/02/2023 10:10,IP Address,100,1756,TRUE,17/02/2023 10:10,R_2BxhUiIEk4KRzkn,,,,,52.9538,-1.1571,anonymous,EN,5fa2b0b5a0ba5e4c859ec520,I agree to complete this survey,Female,29,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,0,0,124.831,0,A small town in Massachusetts,MIT,Alberta,Fast typing,7,7,4,0,0,484.275,0,California,Business and Management,The other firm was insolvent,7,7,4,Strongly Disagree,Strongly Agree,0,0,159.37,0,Fitness,Psychology and Sociology,Photographic memory,7,9,5,0,0,162.633,0,Tennessee,Stanford,ACLU,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",prejudgment of people on candidate's appearance during the hiring progress,-99,,,FL_20
17/02/2023 09:55,17/02/2023 10:10,IP Address,100,891,TRUE,17/02/2023 10:10,R_PIjWDAx8LrMBFzH,,,,,51.4964,-0.1224,anonymous,EN,63d199068514432413979693,I agree to complete this survey,Female,26,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,122.175,0,A small town in Massachusetts,Texas,Alberta,Fast typing,7,7,6,147.013,163.723,176.408,2,California,Political Science and Communications,Work culture and client types were different,7,8,7,Agree,Agree,110.157,110.157,111.112,1,Outdoor activities,"Science, Technology, and Society",Computer literacy,3,7,8,162.189,162.189,163.222,1,Wisconsin,Princeton,ACLU,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,The sound quality per video differs which makes listening to some of them harder,"No, this is my first time",How people judge other individuals,-99,,,FL_20
17/02/2023 09:49,17/02/2023 10:11,IP Address,100,1329,TRUE,17/02/2023 10:11,R_2fATh9QfMgT8neK,,,,,51.5571,-0.2972,anonymous,EN,63e590489911159364dcf70d,I agree to complete this survey,Male,22,Undergraduate degree (BSc/BA or equivalent),Yes,Other,0,0,122.8,0,A small town in Massachusetts,MIT,Alberta,Fast typing,7,6,3,0,0,178.488,0,California,Political Science and Communications,Work culture and client types were different,4,4,6,Strongly Disagree,Strongly Agree,0,0,110.801,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,7,3,5,0,0,161.905,0,Wisconsin,Princeton,ACLU,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,"audio couldve been clearer and louder but other than that, all good!","No, this is my first time",i believe it could be about interview questions but i also think it could be about race and prejudice.,if it is about race and prejudice i feel like the questions didnt not allow for expression of opinion. I believe there should be a text box allowing you to explain your decisions.,,,FL_20
17/02/2023 09:57,17/02/2023 10:12,IP Address,100,883,TRUE,17/02/2023 10:12,R_20UU5iFzSl9xSYB,,,,,51.3735,-2.3594,anonymous,EN,63ea4409a2cd924b72729667,I agree to complete this survey,Male,20,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.288,122.288,131.811,1,A small town in Massachusetts,Texas,Alberta,Fast typing,6,5,6,0,0,179.296,0,California,Political Science and Communications,Work culture and client types were different,8,9,9,Strongly Disagree,Strongly Agree,0,0,111.132,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,7,7,0,0,161.829,0,Wisconsin,Rice,ACLU,4,6,3,It went smoothly,-99,"No, this is my first time",Reacting to interview answers to see what aspects make indivisuals more likeable and hireable ,No,,,FL_21
17/02/2023 09:56,17/02/2023 10:12,IP Address,100,986,TRUE,17/02/2023 10:12,R_31c40BHBwLzF73f,,,,,55.9552,-3.2,anonymous,EN,63d3fade59ebf155bf2ce5b2,I agree to complete this survey,Male,34,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.249,35.249,124.184,1,A small town in Massachusetts,Duke,Alberta,Fast typing,8,7,9,0,0,179.648,0,California,Political Science and Communications,Work culture and client types were different,7,6,5,Strongly Disagree,Strongly Agree,0,0,111.808,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,5,8,0,0,162.576,0,Tennessee,Princeton,ACLU,3,5,6,It went smoothly,-99,"No, this is my first time",How easy it is to retain information based on the demeanour of the speaker ,-99,,,FL_21
17/02/2023 10:02,17/02/2023 10:16,IP Address,100,827,TRUE,17/02/2023 10:16,R_1hNezKFQWlSQPKU,,,,,53.7606,-0.3734,anonymous,EN,63e51beec55c93db8599e195,I agree to complete this survey,Male,20,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,121.829,0,A small town in Massachusetts,Texas,Alberta,Fast typing,7,7,8,0,0,176.299,0,California,Political Science and Communications,Work culture and client types were different,6,5,4,Strongly Disagree,Strongly Agree,109.659,110.251,111.201,2,Outdoor activities,"Science, Technology, and Society",Ambidexterity,3,6,6,0,0,164.425,0,Wisconsin,Princeton,ACLU,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",The hiring process and differences in personality types relative to how likely a potential employer would be to hire them.,N/A,,,FL_20
17/02/2023 10:04,17/02/2023 10:17,IP Address,100,812,TRUE,17/02/2023 10:17,R_3LjstQv7II2ufrk,,,,,53.4467,-2.225,anonymous,EN,5f612646a76a6809a955271c,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,122.4,0,A small town in Massachusetts,MIT,Alberta,Fast typing,8,6,6,0,0,175.796,0,Philadelphia,Political Science and Communications,Work culture and client types were different,6,4,4,Strongly Disagree,Strongly Agree,0,0,110.915,0,Outdoor activities,Investment Science,Ambidexterity,6,8,5,0,0,161.372,0,Wisconsin,Princeton,ACLU,9,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,"the second vid was slightly hard to understand, the audio seemed off","No, this is my first time",bias?,-99,,,FL_20
17/02/2023 10:00,17/02/2023 10:17,IP Address,100,1020,TRUE,17/02/2023 10:17,R_2tzpOlUpU8XYAh4,,,,,53.4174,-2.7093,anonymous,EN,59692d61355b45000106c592,I agree to complete this survey,Female,29,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.623,20.623,123.174,1,A small town in Massachusetts,Texas,Alberta,Fast typing,3,5,6,178.489,178.489,179.459,1,California,Political Science and Communications,Work culture and client types were different,2,2,8,Strongly Disagree,Strongly Agree,0,0,111.326,0,Outdoor activities,"Science, Technology, and Society",Clear writing,1,2,10,0,0,164.644,0,South Carolina,Rice,Lambda Legal,7,6,7,There were significant problems. I don't think my responses should be included in the data,For the first and last video the sound was extremely quiet so I couldn't make accurate judgements as I couldnt hear them (even with my volume on full),"No, this is my first time",Unsure,N/A,,,FL_21
17/02/2023 09:58,17/02/2023 10:18,IP Address,100,1167,TRUE,17/02/2023 10:18,R_C17fCtx2HKBJwcN,,,,,54.9836,-1.5895,anonymous,EN,5c9c9b9ffd16b8000173c935,I agree to complete this survey,Male,27,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.897,0,A small town in Massachusetts,MIT,Alberta,Fast typing,5,8,3,0,0,179.703,0,California,Political Science and Communications,Work culture and client types were different,7,7,4,Strongly Disagree,Strongly Agree,0,0,111.247,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,7,4,0,0,162.185,0,Wisconsin,Princeton,ACLU,5,7,3,There were minor problems,The sound was quite a bit low so I turn it up but still need higher. ,"No, this is my first time",Decision making I guess,No,,,FL_21
17/02/2023 10:03,17/02/2023 10:19,IP Address,100,1004,TRUE,17/02/2023 10:19,R_p4qSEtaUEDYszRv,,,,,54.9912,-1.5336,anonymous,EN,6110f9fd3a01425bd66a1251,I agree to complete this survey,Female,35,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,142.303,0,A small town in Massachusetts,Duke,Alberta,Fast typing,1,1,4,0,0,185.619,0,California,Political Science and Communications,Work culture and client types were different,7,5,1,Strongly Disagree,Strongly Agree,0,0,116.976,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,2,4,2,0,0,169.927,0,Wisconsin,Rice,ACLU,7,1,6,There were minor problems,Some the sound wasn't all that clear,"No, this is my first time",interviewing candidates,-99,,,FL_21
17/02/2023 10:00,17/02/2023 10:20,IP Address,100,1142,TRUE,17/02/2023 10:20,R_2Ba4Nzd9jHpADPT,,,,,51.3738,0.4913,anonymous,EN,5f77480675b83a250b3e8c36,I agree to complete this survey,Female,24,Secondary school (GCSEs/O levels or equivalent),Yes,White,95.092,107.796,132.367,2,A small town in Massachusetts,MIT,Alberta,Drafting,8,10,6,28.548,156.588,176.999,2,California,Political Science and Communications,Work culture and client types were different,6,7,4,Strongly Disagree,Strongly Agree,0.901,0.901,111.241,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,7,8,6,1.081,159.153,162.076,3,South Carolina,Stanford,ACLU,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,Bad recording quality made it difficult to understand their accents so I may have incorrect answers on the comprehension page.,"No, this is my first time","Biases on hire ability, but I don't know on what axis  ",-99,,,FL_20
17/02/2023 09:57,17/02/2023 10:20,IP Address,100,1349,TRUE,17/02/2023 10:20,R_vPqLkylbQDOXiX7,,,,,51.279,1.0763,anonymous,EN,63ea818941e2092ad9ed4888,I agree to complete this survey,Male,19,Sixth form (A levels or equivalent),Yes,White,0,0,138.913,0,A small town in Massachusetts,Cornell,Alberta,Fast typing,7,8,9,0,0,177.461,0,California,Political Science and Communications,Work culture and client types were different,5,6,8,Strongly Disagree,Strongly Agree,0,0,111.368,0,Outdoor activities,Social and Political Studies,Photographic memory,10,10,9,6.877,140.983,161.241,2,Wisconsin,Princeton,ACLU,7,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,"I have ADHD so found it difficult to remember where the interviewees were born, studied, their majors etc. however I believe I was mostly accurate, in regard to their likeliness of being hired I believe I made good judgment based on their body language, confidence and way of speaking along with how clear and concise they talked in the interview, enthusiasm for the job position was also a key factor as I believe if someone is enthusiastic about their job and genuinely enjoys their work they are more likely to provide amazing results in their field of work. ","No, this is my first time","I think this study was about how peoples ability to be hired is affected by their body language, confidence and tone of voice",I actually enjoyed this study quite a bit and found it very interesting compared to other studies I've partaken in,,,FL_20
